TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z
164,2015-07-31T16:42:34,4111211,500011488,19523,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,41824285,500011968,4880,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,49508310,503848128,13712,0,5,-70.56,73.87,8.00
164,2015-07-31T16:42:34,108048,528430304,12202,0,3,-87.45,66.55,8.00
164,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,6590935,539870656,9063,0,1,-80.93,43.72,8.00
164,2015-07-31T16:42:34,30136159,539935232,14642,0,2,-78.89,49.05,8.00
164,2015-07-31T16:42:34,26366415,539999296,12550,0,1,-77.80,51.92,8.00
164,2015-07-31T16:42:34,64847492,540062720,14642,0,2,-78.81,49.27,8.00
164,2015-07-31T16:42:34,63382935,540127872,9761,0,2,-80.42,45.05,8.00
164,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,41153804,552997504,12844,0,5,-59.40,68.52,8.00
164,2015-07-31T16:42:34,58366981,577580992,15862,0,5,-78.06,77.55,8.00
164,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
164,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
164,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
164,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
164,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
164,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,4111211,500011488,19523,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,41824285,500011968,4880,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,49508310,503848032,12645,0,5,-71.62,69.71,8.00
165,2015-07-31T16:42:34,108048,528430496,12550,0,4,-83.48,63.63,8.00
165,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,6590935,539870656,9063,0,2,-80.93,43.72,8.00
165,2015-07-31T16:42:34,30136159,539935488,14642,0,2,-78.17,50.95,8.00
165,2015-07-31T16:42:34,26366415,539999680,12811,0,2,-78.51,50.06,8.00
165,2015-07-31T16:42:34,64847492,540062912,14642,0,2,-78.34,50.50,8.00
165,2015-07-31T16:42:34,63382935,540127872,9761,0,2,-80.35,45.24,8.00
165,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,41153804,552998080,12743,0,3,-63.03,69.16,8.00
165,2015-07-31T16:42:34,58366981,577581056,16077,0,2,-80.99,81.80,8.00
165,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
165,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
165,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
165,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
165,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
165,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,4111211,500011488,19523,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,41824285,500011968,4880,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,49508310,503848000,12783,0,3,-71.33,68.94,8.00
166,2015-07-31T16:42:34,108048,528430304,12364,0,3,-84.83,66.11,8.00
166,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,6590935,539870656,9063,0,2,-80.85,43.93,8.00
166,2015-07-31T16:42:34,30136159,539935872,14642,0,2,-78.28,50.66,8.00
166,2015-07-31T16:42:34,26366415,540000000,11591,0,2,-78.77,49.37,8.00
166,2015-07-31T16:42:34,64847492,540062912,14642,0,2,-78.37,50.43,8.00
166,2015-07-31T16:42:34,63382935,540128128,9761,0,2,-79.99,46.18,8.00
166,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,41153804,552997568,14100,0,5,-60.77,70.45,8.00
166,2015-07-31T16:42:34,58366981,577581184,15926,0,4,-80.67,80.57,8.00
166,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
166,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
166,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
166,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
166,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
166,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,4111211,500011488,19523,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,41824285,500014912,4880,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,49508310,503847872,12783,0,4,-70.39,70.99,8.00
167,2015-07-31T16:42:34,108048,528430464,12364,0,3,-84.99,65.98,8.00
167,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,6590935,539870656,9063,0,1,-80.85,43.93,8.00
167,2015-07-31T16:42:34,30136159,539935872,14642,0,2,-78.49,50.11,8.00
167,2015-07-31T16:42:34,26366415,539999680,11156,0,1,-77.04,53.92,8.00
167,2015-07-31T16:42:34,64847492,540062912,14642,0,2,-78.55,49.96,8.00
167,2015-07-31T16:42:34,63382935,540128128,9761,0,2,-79.99,46.18,8.00
167,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,41153804,552997504,14129,0,5,-63.84,68.18,8.00
167,2015-07-31T16:42:34,58366981,577581056,15998,0,4,-80.22,83.91,8.00
167,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
167,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
167,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
167,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
167,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
167,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,4111211,500011488,19523,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,41824285,500013920,4880,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,49508310,503847936,12867,0,5,-69.94,69.08,8.00
168,2015-07-31T16:42:34,108048,528430464,12364,0,2,-85.25,66.36,8.00
168,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,6590935,539870656,9063,0,1,-80.85,43.93,8.00
168,2015-07-31T16:42:34,30136159,539935872,14642,0,2,-78.56,49.94,8.00
168,2015-07-31T16:42:34,26366415,539999296,11853,0,1,-77.04,53.92,8.00
168,2015-07-31T16:42:34,64847492,540062912,14642,0,2,-78.74,49.44,8.00
168,2015-07-31T16:42:34,63382935,540128128,9761,0,2,-80.07,45.98,8.00
168,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,41153804,552997696,14642,0,5,-62.29,65.82,8.00
168,2015-07-31T16:42:34,58366981,577581184,15862,0,5,-77.96,78.45,8.00
168,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
168,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
168,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
168,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
168,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
168,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,4111211,500013440,21475,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,10566841,500011488,9761,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,41824285,500013920,4880,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,49508310,503847904,11853,0,4,-67.70,68.86,8.00
169,2015-07-31T16:42:34,108048,528430496,11504,0,2,-83.23,64.27,8.00
169,2015-07-31T16:42:34,66502754,539807232,4880,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,6590935,539870656,9063,0,2,-80.73,44.24,8.00
169,2015-07-31T16:42:34,30136159,539936064,14642,0,2,-77.81,51.90,8.00
169,2015-07-31T16:42:34,26366415,539999680,12201,0,2,-77.76,52.02,8.00
169,2015-07-31T16:42:34,64847492,540062912,14642,0,2,-78.40,50.36,8.00
169,2015-07-31T16:42:34,63382935,540128128,9761,0,2,-80.18,45.67,8.00
169,2015-07-31T16:42:34,54718731,540187904,4880,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,41153804,552997056,14128,0,1,-61.58,66.88,8.00
169,2015-07-31T16:42:34,58366981,577581184,15670,0,4,-75.69,78.50,8.00
169,2015-07-31T16:42:34,27354086,577580736,8541,0,1,-71.75,75.77,8.00
169,2015-07-31T16:42:34,4478321,586251904,4880,0,1,-73.90,62.15,8.00
169,2015-07-31T16:42:34,19973506,589866048,9761,0,1,-102.89,95.06,8.00
169,2015-07-31T16:42:34,57986540,589865536,4880,0,1,-79.16,60.26,8.00
169,2015-07-31T16:42:34,10077945,596320768,4880,0,1,-95.31,6.00,8.00
169,2015-07-31T16:42:34,37852719,599995904,4880,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,4111211,500013440,21475,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,10566841,500012480,9761,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,49508310,503847840,11958,0,4,-66.06,73.15,8.00
170,2015-07-31T16:42:35,108048,528430880,12765,0,3,-83.41,68.98,8.00
170,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,6590935,539870656,9063,0,2,-80.76,44.17,8.00
170,2015-07-31T16:42:35,30136159,539935872,14642,0,2,-78.40,50.35,8.00
170,2015-07-31T16:42:35,26366415,539999296,11853,0,1,-76.95,54.15,8.00
170,2015-07-31T16:42:35,64847492,540062912,14642,0,2,-78.62,49.77,8.00
170,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-80.25,45.48,8.00
170,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,41153804,552997120,14099,0,4,-62.92,69.47,8.00
170,2015-07-31T16:42:35,58366981,577581184,15670,0,4,-75.69,78.50,8.00
170,2015-07-31T16:42:35,27354086,577580544,8541,0,4,-68.73,78.85,8.00
170,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
170,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
170,2015-07-31T16:42:35,57986540,589865536,4880,0,1,-79.16,60.26,8.00
170,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
170,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,4111211,500014912,22451,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,10566841,500012480,9761,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,49508310,503847808,12867,0,5,-69.38,72.95,8.00
171,2015-07-31T16:42:35,108048,528431072,13891,0,3,-87.35,73.92,8.00
171,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,6590935,539870976,9151,0,2,-81.73,41.60,8.00
171,2015-07-31T16:42:35,30136159,539935616,14642,0,2,-78.83,49.22,8.00
171,2015-07-31T16:42:35,26366415,539998976,13247,0,2,-76.29,55.88,8.00
171,2015-07-31T16:42:35,64847492,540062912,14642,0,2,-78.68,49.62,8.00
171,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-80.21,45.61,8.00
171,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,41153804,552997056,14100,0,5,-62.31,66.92,8.00
171,2015-07-31T16:42:35,58366981,577581440,16501,0,4,-72.67,75.66,8.00
171,2015-07-31T16:42:35,27354086,577580544,8541,0,4,-68.73,78.85,8.00
171,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
171,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
171,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
171,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
171,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,4111211,500014912,22451,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,10566841,500012480,9761,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,49508310,503847872,12944,0,5,-70.72,71.45,8.00
172,2015-07-31T16:42:35,108048,528430880,13891,0,3,-88.56,75.58,8.00
172,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,6590935,539871168,9218,0,2,-82.45,39.73,8.00
172,2015-07-31T16:42:35,30136159,539935616,14642,0,2,-78.75,49.44,8.00
172,2015-07-31T16:42:35,26366415,539999680,13421,0,2,-77.30,53.24,8.00
172,2015-07-31T16:42:35,64847492,540062912,14642,0,2,-78.54,49.99,8.00
172,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-80.01,46.13,8.00
172,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,41153804,552997440,14100,0,5,-64.03,71.04,8.00
172,2015-07-31T16:42:35,58366981,577581376,16501,0,4,-73.31,73.52,8.00
172,2015-07-31T16:42:35,27354086,577580544,8541,0,4,-68.73,78.85,8.00
172,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
172,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
172,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
172,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
172,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,4111211,500014912,22451,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,10566841,500012480,9761,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,49508310,503847712,12867,0,4,-69.27,73.15,8.00
173,2015-07-31T16:42:35,108048,528430784,12690,0,4,-86.51,70.86,8.00
173,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,6590935,539870656,9761,0,2,-80.67,44.40,8.00
173,2015-07-31T16:42:35,30136159,539935616,14642,0,2,-78.81,49.28,8.00
173,2015-07-31T16:42:35,26366415,539999680,13421,0,1,-77.30,53.24,8.00
173,2015-07-31T16:42:35,64847492,540063168,14642,0,2,-78.05,51.27,8.00
173,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.72,46.88,8.00
173,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,41153804,552997440,13101,0,1,-65.57,66.13,8.00
173,2015-07-31T16:42:35,58366981,577581440,16501,0,4,-73.85,73.89,8.00
173,2015-07-31T16:42:35,27354086,577580544,8541,0,4,-68.73,78.85,8.00
173,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
173,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
173,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
173,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
173,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,4111211,500014912,22451,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,10566841,500012480,9761,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,49508310,503847744,12732,0,5,-69.01,69.38,8.00
174,2015-07-31T16:42:35,108048,528430624,13421,0,3,-83.55,66.97,8.00
174,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,6590935,539870400,9761,0,1,-79.86,46.53,8.00
174,2015-07-31T16:42:35,30136159,539935360,14642,0,2,-79.65,47.07,8.00
174,2015-07-31T16:42:35,26366415,539999296,13247,0,1,-76.51,55.31,8.00
174,2015-07-31T16:42:35,64847492,540063168,14642,0,2,-78.16,50.97,8.00
174,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.45,47.60,8.00
174,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,41153804,552997184,13178,0,5,-63.69,65.10,8.00
174,2015-07-31T16:42:35,58366981,577581440,16501,0,4,-73.85,73.89,8.00
174,2015-07-31T16:42:35,27354086,577580800,8634,0,3,-64.91,77.86,8.00
174,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
174,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
174,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
174,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
174,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,4111211,500014912,22451,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,10566841,500011488,9761,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,49508310,503847744,13581,0,4,-70.61,69.26,8.00
175,2015-07-31T16:42:35,108048,528430464,12507,0,3,-82.93,65.81,8.00
175,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,6590935,539870656,9063,0,1,-80.73,44.23,8.00
175,2015-07-31T16:42:35,30136159,539935616,14642,0,2,-79.18,48.30,8.00
175,2015-07-31T16:42:35,26366415,539999360,13421,0,2,-77.74,52.07,8.00
175,2015-07-31T16:42:35,64847492,540063168,14642,0,2,-77.94,51.56,8.00
175,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.33,47.90,8.00
175,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,41153804,552997056,13178,0,5,-62.55,66.08,8.00
175,2015-07-31T16:42:35,58366981,577581696,16501,0,5,-77.90,73.21,8.00
175,2015-07-31T16:42:35,27354086,577580800,8634,0,3,-64.91,77.86,8.00
175,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
175,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
175,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
175,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
175,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,4111211,500015872,22451,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,10566841,500011488,9761,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,49508310,503847584,13533,0,4,-71.66,72.07,8.00
176,2015-07-31T16:42:35,108048,528430144,12507,0,3,-83.45,64.79,8.00
176,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,6590935,539871168,7808,0,1,-82.46,39.69,8.00
176,2015-07-31T16:42:35,30136159,539935872,14642,0,2,-78.68,49.62,8.00
176,2015-07-31T16:42:35,26366415,539999104,13421,0,2,-78.56,49.94,8.00
176,2015-07-31T16:42:35,64847492,540062912,14642,0,2,-78.32,50.56,8.00
176,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.33,47.90,8.00
176,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,41153804,552997312,11957,0,5,-63.41,64.22,8.00
176,2015-07-31T16:42:35,58366981,577581568,16350,0,3,-77.39,73.98,8.00
176,2015-07-31T16:42:35,27354086,577580800,8634,0,3,-64.91,77.86,8.00
176,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
176,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
176,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
176,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
176,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,4111211,500015872,22451,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,10566841,500011488,9761,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,41824285,500013920,4880,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,49508310,503847712,13533,0,5,-71.15,71.67,8.00
177,2015-07-31T16:42:35,108048,528430464,12507,0,3,-83.17,64.48,8.00
177,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,6590935,539871488,8134,0,2,-83.25,37.63,8.00
177,2015-07-31T16:42:35,30136159,539936064,14642,0,2,-78.41,50.31,8.00
177,2015-07-31T16:42:35,26366415,539998592,13945,0,1,-77.73,52.11,8.00
177,2015-07-31T16:42:35,64847492,540062720,14642,0,2,-79.08,48.57,8.00
177,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.41,47.71,8.00
177,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,41153804,552997056,13015,0,5,-63.05,64.02,8.00
177,2015-07-31T16:42:35,58366981,577581312,15374,0,4,-79.95,74.43,8.00
177,2015-07-31T16:42:35,27354086,577580800,8634,0,3,-64.91,77.86,8.00
177,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
177,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
177,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
177,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
177,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,4111211,500015872,22451,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,10566841,500011488,9761,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,41824285,500012960,4880,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,49508310,503847808,13533,0,4,-70.82,68.45,8.00
178,2015-07-31T16:42:35,108048,528430304,12899,0,2,-82.63,65.07,8.00
178,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,6590935,539871680,8366,0,2,-83.87,36.01,8.00
178,2015-07-31T16:42:35,30136159,539936064,14642,0,2,-78.23,50.80,8.00
178,2015-07-31T16:42:35,26366415,539998592,13945,0,1,-77.73,52.11,8.00
178,2015-07-31T16:42:35,64847492,540062464,14642,0,2,-79.59,47.23,8.00
178,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-79.69,46.96,8.00
178,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,41153804,552997376,13666,0,5,-63.33,66.49,8.00
178,2015-07-31T16:42:35,58366981,577581312,15339,0,5,-81.70,74.81,8.00
178,2015-07-31T16:42:35,27354086,577580800,8634,0,3,-64.91,77.86,8.00
178,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
178,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
178,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
178,2015-07-31T16:42:35,10077945,596320768,4880,0,1,-95.31,6.00,8.00
178,2015-07-31T16:42:35,37852719,599995904,4880,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,4111211,500015872,22451,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,10566841,500011488,9761,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,41824285,500012960,4880,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,49508310,503848000,14642,0,4,-72.32,73.98,8.00
179,2015-07-31T16:42:35,108048,528430464,11714,0,4,-83.69,62.98,8.00
179,2015-07-31T16:42:35,66502754,539807232,4880,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,6590935,539870976,9151,0,2,-81.81,41.41,8.00
179,2015-07-31T16:42:35,30136159,539936064,14642,0,2,-77.88,51.70,8.00
179,2015-07-31T16:42:35,26366415,539999104,14031,0,2,-78.37,50.44,8.00
179,2015-07-31T16:42:35,64847492,540062720,14642,0,2,-79.10,48.51,8.00
179,2015-07-31T16:42:35,63382935,540128128,9761,0,2,-80.15,45.76,8.00
179,2015-07-31T16:42:35,54718731,540187904,4880,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,41153804,552997824,12073,0,1,-65.52,66.26,8.00
179,2015-07-31T16:42:35,58366981,577581312,15339,0,5,-81.70,74.81,8.00
179,2015-07-31T16:42:35,27354086,577580416,8873,0,1,-64.52,80.82,8.00
179,2015-07-31T16:42:35,4478321,586251904,4880,0,1,-73.90,62.15,8.00
179,2015-07-31T16:42:35,19973506,589866048,9761,0,1,-102.89,95.06,8.00
179,2015-07-31T16:42:35,57986540,589866560,4880,0,1,-91.02,77.66,8.00
